code,ó¨ìÆéëéYçáåv,åªã‡ãyÇ—óaã‡,åªã‡óaã‡,óLå`å≈íËéëéY,óLå`å≈íËéëéYçáåv,ìäéëóLâøèÿåî,ìäéëÇªÇÃëºÇÃéëéYçáåv,ó¨ìÆïâç¬çáåv,å≈íËïâç¬çáåv
2668,"4,114,717","2,514,128",,,"1,986,722",,"1,223,294","2,018,007","1,724,038"
2670,"225,222","138,669",,,"37,748","17,161","49,795","37,145","1,743"
2673,"1,056,750","8,683",,,"7,894","2,200","2,186,305","835,398","292,116"
2678,"149,570","73,258",,,"24,386",433,"10,732","105,431","32,670"
2683,"1,815,669","940,930",,,"202,617","75,317","471,122","1,506,026","393,512"
2685,"51,569","24,179",,,"14,577",260,"22,010","41,055","3,692"
2689,"33,724,165","3,706,232",,"4,579,087",,,,"30,598,238","2,415,482"
2692,"167,427","1,113",,,"17,683","Å¶ÇP 32,887","45,466","126,501","11,346"
2693,"9,350,912","5,233,890",,,"2,167,548","308,059","2,217,012","3,618,745","3,706,442"
2694,"5,113,383","3,533,174",,,"8,029,166","75,733","3,485,446","5,048,568","5,813,378"
2695,"23,962","16,991",,,"48,456",,"11,073","20,613","16,497"
2698,"15,425","5,145",,,"6,573",,"7,315","12,697","4,514"
2700,"19,499,295","2,899,870",,,"4,667,887","3,014,191","3,400,050","14,520,086","2,899,647"
2702,"82,932","55,463",,,"92,061",56,"40,904","41,977","7,337"
2705,"5,641,284","3,669,061",,,"1,283,214","36,214","2,071,045","5,423,932","2,209,226"
2706,"8,253,902","6,621,667",,,"1,875,439","5,464","399,703","1,132,946","95,199"
2708,"11,873","4,381",,,"2,454","1,546","3,140","11,552","2,895"
2715,"95,333","27,877",,,"3,190",587,"2,398","45,619","1,284"
2722,"6,910,470","1,098,735",,,"374,453",,"497,450","3,178,748","1,104,309"
2726,"81,966","63,088",,,"7,677","1,728","17,992","52,181","11,652"
2729,"40,788,286","8,466,348",,,"4,472,842","2,714,608","6,421,592","23,159,370","4,431,143"
2730,"192,549","43,072",,,"125,864","2,741","55,960","103,798","88,571"
2734,"87,240","20,565",,,"83,666","7,979","21,123","68,828","61,547"
2736,"6,167,076","1,214,411",,,"449,995","81,833","1,227,176","3,993,350","2,900,106"
2742,"27,866","21,568",,,"51,795",2,"10,794","27,779","18,849"
2747,"4,991,418","2,057,253",,,"10,707,359","190,798","2,365,755","9,894,695","3,210,802"
2749,"15,139,399","11,020,922",,,"6,701,231","382,394","7,685,546","7,829,755","11,903,079"
2750,"19,965,101","4,826,928",,,"5,825,196","734,976","1,186,894","10,690,427","4,243,733"
2751,"12,635","7,671",,,"1,353",120,"2,105","4,229",746
2752,"5,016","2,041",,,"10,397",553,"7,082","13,007","7,711"
2753,"11,871","8,870",,,"7,737",5,"4,217","4,015",932
2754,"3,227,506","1,706,287",,,"3,350,953",,"183,178","1,847,303","318,071"
2761,"29,190,993","21,368,241",,,"10,542,082",,,"4,080,417","2,266,951"
2762,"1,159",756,,,-,,"1,196",916,930
2763,"27,336",,,"1,364",,,,"17,934",
2764,"4,343,213","1,556,682",,,"14,857,951",,"1,716,568","5,100,984","11,436,462"
2767,"39,147","24,610",,,"4,272","1,803","6,322","10,895","11,031"
2769,"24,325","7,065",,,"1,539",,"1,547","11,237","9,330"
2773,"12,025,273","6,396,930",,,"1,082,043","1,665,813","2,301,386","4,408,289","253,509"
2776,"1,026,859","126,587",,,"235,008","5,846","18,963","741,604","35,578"
2777,"7,474,624","3,105,077",,,"1,254,876",,"903,885","3,364,588","1,561,225"
2778,"5,070,942","2,135,678",,,"1,319,555","5,100","3,485,671","5,514,680","2,669,769"
2780,"27,286,125","10,538,865",,,"6,051,073",,"2,410,182","13,324,519","5,631,187"
2784,"992,480","170,277",,,"158,943","127,657","147,797","783,929","42,771"
2788,"12,504,442","2,621,339",,"994,225",,"616,338","1,334,428","5,966,704","2,284,643"
2789,"1,325,451","911,608",,,"3,562,248","Å¶2
283","711,302","1,531,676","2,330,355"
2790,"102,419","40,984",,,"119,942",293,"10,597","71,131","12,210"
2791,"17,105","6,100",,,"40,332",,"12,303","23,349","6,198"
2792,"22,199,121","11,731,065",,,"10,054,885",,"7,811,224","3,849,854","2,640,051"
2795,"6,099,252","4,296,215",,,"1,320,089","563,632","691,129","1,496,482","435,278"
2796,"9,785","3,087",,,"6,407",,"3,301","9,568","8,682"
2798,"1,969,891","1,096,216",,,"1,302,082",374,"1,078,475","3,958,516","1,385,290"
2801,"192,187","58,321",,,"152,034","60,779","74,490","68,144","47,923"
2804,"9,979","4,870",,,"7,711","8,249","9,082","3,970","2,290"
2806,"17,016","8,619",,,"4,883","1,575","1,937","2,419",942
2809,"151,517","53,830",,,"150,586","43,431","62,404","73,501","40,349"
2811,"134,881",,,"55,370",,,,"86,515",
2812,"14,622,707","9,146,780",,,"4,990,602","2,296,078","2,703,647","2,555,233","498,352"
2814,"11,396,973","8,747,349",,,"4,978,341","3,294,466","3,625,408","1,596,433","72,779"
2816,"6,839","2,645",,,"6,908",259,"1,219","4,605","1,935"
2818,"3,814,372","2,000,816",,,"4,735,799","16,264","721,315","2,774,213","983,325"
2819,"27,002","16,292",,,"8,550","2,068","4,439","9,030","4,226"
2820,"1,961,090","246,562",,,"11,695,819",,,"3,326,872","3,270,074"
2831,"32,705,863","2,558,478",,,"15,034,205","7,751,086","8,667,609","18,518,775","5,910,502"
2871,"169,572","28,933",,,"173,962","Å¶ÇP 40,506","53,789","108,506","86,786"
2872,"941,432","99,070",,,"1,009,075","49,820","94,606","746,007","270,451"
2874,"46,898","4,108",,,"99,110","23,111","27,433","39,469","63,859"
2875,"235,398","117,544",,,"157,938","29,169","31,465","55,270","27,481"
2876,"5,000,912","974,387",,,"4,157,334","163,418","1,405,897","3,053,408","2,185,596"
2882,"9,764,168","1,388,376",,,"8,681,515","18,357","1,749,070","9,904,808","3,392,800"
2883,"9,958,887","4,310,327",,,"648,890","23,953","227,676","2,225,276","364,861"
2897,"229,117",,,"257,135",,,,"160,650",
2899,"35,764","8,609",,,"29,371","7,046","10,828","33,271","20,888"
2901,"878,686","500,892",,,328,"179,825","199,186","584,542","452,813"
2902,"26,096,532","8,475,645",,,"19,665,123","5,027,152","6,851,584","9,242,111","1,286,430"
2903,"10,287","4,681",,,"19,492",13,490,"9,177","7,747"
2904,"7,781,561","2,251,327",,,"10,463,858","2,884,497","3,218,382","6,128,284","2,987,030"
2905,"2,919,384","607,373",,,"6,644,843","196,719","624,254","4,126,162","4,174,750"
2907,"10,755,435","1,843,258",,,"10,643,885","687,613","1,875,333","8,945,251","1,572,343"
2908,"32,877","13,874",,,"46,046","4,411","5,912","12,876","1,428"
2910,"16,959","12,035",,,"15,680",,"1,528","4,345","2,134"
2911,"4,570,614","2,261,366",,,"4,521,193","592,352","649,133","1,718,599","884,465"
2916,"11,097,619","3,255,298",,,"7,625,001","1,725,460","2,331,255","8,000,440","2,799,064"
2917,"11,282,365","355,308",,,"2,791,651","358,561","509,598","3,548,507","529,966"
2918,"29,433","8,946",,,"44,477",512,"7,685","23,539","14,361"
2919,"4,942,771","853,102",,,"5,043,866","797,773","918,419","2,003,254","313,407"
2923,"20,277,971","189,111",,,"14,179,474","1,336,034","4,026,877","16,626,327","7,374,590"
2924,"6,221","2,966",,,"4,662",130,150,"2,556","1,758"
2926,"767,108","610,837",,,"650,115",,"148,288","341,656","49,556"
2927,"11,411,409","5,988,898",,,"7,776,856",,"686,536","7,942,266","1,116,655"
2932,"5,447,652","1,491,907",,,"3,732,591",,,"4,052,560","2,257,722"
2933,"20,748,822","4,306,723",,,"17,451,748","2,063,434","16,376,803","22,083,020","24,484,424"
2970,"3,211","2,095",,,302,,,"1,217",254
2975,"75,319,078","7,978,613",,,"41,760","108,060","1,115,121","9,778,458","46,872,913"
2976,"5,513,517","3,068,361",,,"3,201,688",961,"48,997","3,977,238","3,117,214"
2978,"2,679,949","2,632,568",,"394,525",,,"73,138","395,768","1,816,753"
2980,"11,183,308","2,637,195",,,"152,969","80,000","477,955","1,843,595","2,618,040"
2981,"6,945,495","3,643,533",,,"1,927,800",,"147,868","3,053,838","1,147,331"
2982,"34,966,665","6,825,307",,,"171,571","304,106","951,986","5,589,269","16,895,834"
2983,"14,602,073","2,598,892",,,"1,014,895",,"387,005","9,320,018","4,406,755"
3001,"55,731","34,082",,,"45,835","33,676","36,502","19,961","33,154"
3002,"72,090","9,717",,,"64,923","15,638","21,004","30,863","13,587"
3003,"292,400","124,871",,,"1,517,002","150,509","179,080","142,005","1,434,533"
3004,"13,421","1,351",,,"4,554","2,810","3,101","12,713","5,805"
3010,"2,514,713","1,839,505",,,"1,206,330","17,009","1,260,660","1,872,556","3,908,730"
3011,"2,315,611","1,524,492",,,"6,487,613","18,402","473,702","1,534,973","5,488,687"
3020,"10,864","2,540",,,"4,754",35,"1,123","5,764","2,048"
3021,"2,194,914","1,576,212",,,"2,871,075",,"216,130","1,676,887","1,489,514"
3023,"18,920","5,046",,,"8,007","3,020","4,199","10,227","3,976"
3024,"11,165,582","1,111,749",,,"2,074,812","203,494","1,893,961","8,692,379","2,347,505"
3028,"117,483","42,279",,,"43,155",,"30,917","72,287","18,000"
3030,"2,333,253","1,529,854",,,"2,055,568",,"1,240,155","3,003,940","1,269,401"
3031,"10,057,307","5,650,588",,,"1,467,917","408,555","644,741","5,679,661","1,298,580"
3032,"2,356,697","895,242",,,"255,953","13,913","348,326","1,774,267","796,134"
3034,"45,499","19,648",,,"12,730",183,"7,393","38,709","20,026"
3036,"106,604","27,048",,,"22,845","11,524","12,796","78,011","26,533"
3038,"90,823","62,793",,,"42,779",,,"38,521","41,091"
3041,"1,556,550","887,525",,,"609,470",,"262,503","1,069,225","1,033,715"
3042,"1,152,808","980,103",,,"56,333","34,188","120,006","235,723","8,024"
3045,"787,360","383,520",,,"5,033,507",,"306,315","616,883","1,003,591"
3046,"34,891","23,555",,,"9,008",,"7,152","11,412","22,511"
3047,"2,993,417","498,602",,,"1,597,762","30,756","113,572","3,052,810","1,010,086"
3048,"265,444","102,561",,,"89,072",,"80,506","178,140","110,443"
3057,"1,003,015","524,860",,,"1,618,668",0,"880,576","1,978,909","1,412,976"
3058,"9,797,061","3,819,613",,,"3,553,364","230,777","1,273,558","8,360,426","3,026,322"
3059,"11,223,451","6,788,116",,,"5,588,158","45,340","253,837","4,388,874","5,626,438"
3063,"3,413,435","2,320,856",,,"5,735,303","7,330","1,339,555","3,210,565","7,506,673"
3064,"48,294","9,988",,,"26,253",,"3,040","22,078","11,214"
3065,"4,509,723","4,019,490",,,"Å¶2
834,798","200,000","1,499,526","1,894,263","2,666,914"
3066,"2,252,347","1,646,064",,,"2,091,810","119,198","925,047","1,678,682","2,870,495"
3067,"1,872,640","1,068,426",,,"1,393,688",,"661,667","1,120,199","1,696,500"
3068,"9,506,358","7,418,752",,,"2,716,767",,"1,868,804","3,276,743","6,596,581"
3069,"24,007,743","6,072,626",,,"17,717,215","2,757,956","6,082,318","28,355,079","13,882,396"
3070,"1,246,217","875,114",,,Å\,"2,052","126,449","864,494","442,186"
3071,"5,142,065","1,394,259",,,"152,562","2,504","457,982","3,270,655","435,145"
3073,"8,508,269","4,259,976",,,"10,956,017","1,289,176","8,522,956","15,616,518","15,994,140"
3075,"10,708,413","9,913,730",,,"1,120,858",,"1,473,466","6,088,437","376,294"
3076,"45,187","29,154",,,"9,599","1,954","8,772","8,552","4,591"
3077,"1,560,296","1,170,533",,,"208,056","97,438","686,344","1,294,115","387,456"
3079,"19,176,606","6,486,000",,,"801,099","30,000","582,539","12,197,359","448,962"
3080,"6,210,126","3,681,119",,,"1,973,277",,"1,203,979","3,779,789","921,467"
3082,"5,425,551","4,294,179",,,"1,264,527","35,203","1,490,246","2,591,651","4,707,228"
3083,"1,230,883","572,357",,,-,"28,870","312,378","387,414","195,842"
3085,"20,065","15,442",,,"6,242",288,"3,292","5,994","3,612"
3087,"43,818","26,309",,,"47,019",569,"23,783","13,913","7,333"
3088,"175,696","38,517",,,"72,789","66,897","111,546","84,887","37,575"
3089,"1,603,316","619,618",,,,"217,569","352,054","517,238","221,253"
3091,"12,973,260","11,611,386",,,"9,909,842",,"2,376,637","1,913,996","6,358,428"
3092,"99,796","61,648",,,"12,019",685,"10,925","65,180","4,968"
3093,"6,628,580","1,994,170",,,"1,601,872","7,606","1,895,555","3,985,961","2,120,254"
3094,"9,943,712","5,195,595",,,"12,327,809",,"4,276,534","16,276,695","7,349,369"
3096,"6,770,541","2,616,702",,,"9,651,346","593,934","2,408,311","7,232,677","3,850,479"
3097,"20,388,454","15,568,330",,,"22,507,965",,"5,166,930","16,126,517","12,074,446"
3098,"117,052","33,370",,,"31,310",,"32,731","52,089","9,809"
3099,"282,448","100,041",,,"710,252","110,558","166,635","377,853","312,173"
3103,"81,088","23,370",,,"103,010","2,498","4,312","31,346","117,864"
3104,"18,433","4,616",,,"33,995","2,165","2,687","11,882","6,623"
3105,"305,512","51,419",,,"171,459","78,971","106,892","199,411","138,749"
3106,"78,087","22,120",,,"51,565","35,596","39,416","47,292","28,136"
3109,"23,264","6,447",,,"56,519",891,"2,670","16,889","33,934"
3111,"4,360","2,969",,,"18,782",51,150,"3,428","15,710"
3113,"3,654,117","2,245,939",,,"1,528,019","463,849","2,072,650","1,353,767","1,430,148"
3116,"506,851",,,"263,841",,,,"286,010",
3121,"1,021,417","523,535",,,"9,262,360","97,703","190,079","486,041","6,558,036"
3123,"3,809,461","1,820,349",,,"30,108,537","4,656,690","5,197,919","2,249,312","20,272,146"
3125,"1,670,619","216,958",,,"1,181,885","22,667","185,336","770,218","620,043"
3131,"19,973,445","6,240,488",,,"12,325",,"402,331","13,042,870","1,586,379"
3132,"243,400","25,443",,,"7,449","10,169","15,314","108,351","15,229"
3134,"7,672,753","4,237,700",,,"645,223","18,657","628,985","3,417,876","111,588"
3135,"2,778,615","1,576,902",,"371,489",,,,"1,293,895","749,117"
3136,"1,672,946","697,871",,,"752,985","31,230","403,941","996,061","1,461,427"
3137,"1,716,325","668,474",,,"5,900,588",,"39,613","587,197","4,532,342"
3138,"4,908,922","3,037,380",,"14,435",,,,"3,733,900",
3139,"46,003,205","5,784,213",,"661,307",,,"2,086,887","25,380,374","5,197,601"
3140,"7,162","2,407",,,693,,523,"3,065","1,305"
3141,"215,890","51,918",,,"148,229","1,031","52,155","203,049","52,284"
3143,"8,581,279","1,910,313",,,"400,305","665,285","1,108,548","5,193,476","1,582,148"
3148,"83,737","35,447",,,"41,311",,"28,769","53,565","7,395"
3150,"11,165,473","8,206,608",,,"1,028,930","219,219","710,872","5,204,854","1,697,348"
3151,"190,634","29,784",,,"44,686","55,186","71,488","178,426","29,058"
3153,"41,674","10,677",,,"8,182","2,404","3,067","29,183","2,155"
3154,"79,510,849","12,900,024",,,"7,115,015",,"6,716,477","72,583,620","7,281,052"
3156,"146,133","40,203",,,"19,404","4,497","13,288","94,095","20,031"
3157,"51,895","10,888",,,"10,680","2,147","3,429","45,910","4,287"
3160,"8,810,985","320,603",,,"4,575,278","971,004","2,560,234","7,766,810","3,737,839"
3161,"6,693,060","2,274,435",,"1,345,987",,"159,206","418,690","2,337,604","259,121"
3166,"37,848","10,731",,,"11,824","1,791","5,694","34,887","4,869"
3168,"17,021,005","2,304,541",,,"2,297,113",,,"10,004,206","2,107,635"
3169,"3,038,220","1,085,849",,,"224,903",,"925,560","1,989,051","82,854"
3172,"4,033","2,220",,,"3,247",163,457,"1,364","1,281"
3173,"14,014,993","2,992,684",,,"1,757,422","843,905","1,889,942","8,596,451","3,762,180"
3174,"9,039,391","2,676,090",,,"786,228",,"982,599","4,513,530","3,865,879"
3175,"4,337,592","2,210,959",,,"3,318,059","212,768","2,161,240","4,500,488","4,987,331"
3176,"42,823,181","9,648,853",,"3,030,993",,"3,354,448","4,260,695","15,811,375","1,597,295"
3177,"2,484,846","1,143,321",,,"1,257,836","56,676","1,237,304","1,010,889","2,049,653"
3178,"8,256,025","6,259,428",,,"1,937,332","637,918","5,281,986","12,596,753","2,508,272"
3179,"11,178,262","1,827,009",,,"359,890",,"715,987","3,989,987","2,218,424"
3180,"7,071,588","2,265,743",,"465,838",,,,"3,459,813","1,261,201"
3181,"2,215,186","1,088,689",,,"576,193","150,000","541,520","759,253","641,540"
3182,"29,226","15,580",,,"2,234","1,217","3,062","17,466",828
3183,"35,994,369","17,122,053",,,"3,181,968","92,043","882,778","17,960,643","1,088,875"
3184,"4,250,344","962,077",,,"9,355,489","245,431","1,057,625","6,418,268","1,534,506"
3185,"3,220,470","1,424,555",,"41,418",,,,"2,524,201",
3186,"69,039","23,264",,,"25,968",,,"26,484","40,433"
3189,"1,754,775","791,946",,"301,305",,,"474,248","1,184,711","358,105"
3190,"8,278,762","1,932,682",,,"4,550,987","172,485","2,749,526","6,289,404","2,410,639"
3191,"60,987","41,458",,,"86,514","2,303","7,220","19,543","26,751"
3192,"2,387,879","548,669",,,"4,563,224",,"241,180","3,290,039","1,585,355"
3193,"7,829,787","6,811,850",,,"6,223,178",,"3,211,010","4,413,786","8,062,533"
3195,"3,346,151","1,122,834",,,"177,070",,"49,247","1,820,619","265,658"
3196,"8,956,243","3,654,614",,,"5,722,814",,"3,867,791","6,397,323","4,950,064"
3197,"36,072",,,"212,971",,,,"107,723",
3198,"13,923,177","11,628,265",,,"5,429,514",,"3,750,790","11,882,261","1,909,605"
3202,"3,020,276","1,495,413",,,"18,206,374","326,538","487,406","1,907,250","15,386,741"
3204,"10,828","3,232",,,"19,488","1,545","2,298","7,482","14,188"
3205,"17,403","7,723",,,"7,027","7,201","9,155","14,548","10,217"
3221,"7,908,568","6,299,509",,,"2,535,311",,"821,575","3,983,343","894,496"
3222,"86,384","38,119",,,"133,470","2,625","48,378","91,353","44,939"
3224,"771,212","541,063",,,"520,528",,"225,093","635,959","997,067"
3228,"107,043,502","27,393,230",,,"19,755,325",,"10,121,522","48,801,215","41,011,441"
3232,"39,397,628","7,111,515",,,"105,826,921","11,438,573","20,077,069","47,853,001","70,088,702"
3236,"20,477","4,877",,20,,,461,"9,038","5,428"
3237,"2,876,984","971,079",,,"6,181",,"24,127","1,546,570","330,822"
3238,"19,455,586","1,298,860",,,"7,945,799","122,092","704,840","9,199,048","11,757,584"
3241,"5,915","1,703",,,"4,578",,,"4,297","3,392"
3242,"26,552,781","7,716,313",,"5,522,154",,,,"8,312,128","10,716,209"
3244,"158,608","42,511",,,"71,938","15,835","20,173","39,497","133,666"
3245,"27,113",32.9%,,32,,,,"2,772","12,575"
3246,"19,136,916","5,000,763",,,"1,633,248",,"77,815","9,671,171","3,526,492"
3248,"5,428,202","1,227,202",,,"6,745,644",,,"1,308,064","7,640,608"
3252,"59,252","22,077",,,"3,506",310,"8,184","5,094","39,516"
3254,"249,040","90,799",,,"14,257",51,"5,315","81,344","47,284"
3260,"838,849","539,571",,,"8,171,524",,"39,047","382,846","7,727,763"
3261,"4,269,796","548,881",,,"15,659",,,"416,297","2,177,661"
3267,"4,221,600","1,724,295",,"361,995",,"147,548","409,096","1,855,369","583,492"
3271,"32,337,399","3,671,664",,"1,508,250",,"565,275","1,823,942","17,725,900","12,990,040"
3275,"4,976,568","4,170,718",,"39,236","482,849","69,957","2,406,473","2,528,251","771,621"
3277,"17,554,080","3,865,863",,,"290,865",,"594,750","5,516,638","2,918,950"
3280,"26,092","6,318",,,"2,191",16,416,"14,316","7,819"
3284,"105,142","29,293",,,"22,449","2,908","7,990","41,530","58,131"
3286,"5,760,891","2,696,361",,,"2,847,624",,,"5,047,510","3,763,943"
3288,"779,963","314,754",,"19,808",,,,"301,665","214,802"
3289,"1,004,980","190,028",,,"Å¶ÇP 1,180,549","216,712","357,004","399,025","1,644,547"
3291,"1,096,446","550,587",,"104,698",,,,"380,529",
3293,"10,952,588","5,064,586",,,"19,232,613","262,856","667,639","4,910,329","10,601,255"
3294,"17,561,181","5,539,982",,,"2,763,828",,"230,288","8,288,889","4,167,929"
3297,"4,668,796","1,333,965",,,"609,266",,"155,376","1,462,587","649,210"
3299,"53,247","17,371",,,"3,856",,544,"10,135","24,924"
3300,"13,999,806","3,773,898",,,"1,346,140","1,037,016","2,500,308","5,499,301","9,497,155"
3306,"1,823,223","660,547",,,"1,090,820","612,167","671,326","665,062","781,599"
3315,"32,102","5,713",,,"64,911",863,"4,756","27,393","23,651"
3317,"917,850","705,406",,,"1,334,686",,"786,350","684,887","508,111"
3319,"10,195,461","3,173,389",,,"3,261,158",,"908,519","12,037,729","661,551"
3320,"22,933","3,527",,,"4,155","4,590","5,073","14,798","2,763"
3321,"13,128,696","1,784,471",,,"1,136,524","145,164","584,334","5,151,318","427,530"
3323,"6,355,071","2,997,879",,"85,641",,,"517,748","2,993,675","1,010,502"
3326,"1,149,190","498,084",,,"1,714,739",,"946,041","1,222,529","2,556,609"
3328,"19,611,833","9,514,258",,,"363,578","1,908,931","2,426,159","8,699,408","1,815,799"
3329,"2,564,505","1,907,953",,,"1,915,176",,"2,256,582","893,440","998,942"
3333,"24,665,824","7,589,310",,,"12,282,288",,"7,868,157","11,683,388","1,107,173"
3341,"89,246","32,893",,,"64,785",16,"13,277","87,720","48,673"
3346,"550,971","209,909",,,"321,268",0,"57,772","427,668","906,947"
3347,"13,188,557","718,268",,,"14,879,932","274,869","815,543","14,004,279","4,567,028"
3349,"111,740","46,650",,,"186,778",,"20,429","142,814","11,431"
3352,"3,949,763","2,084,915",,,"1,906,168",,"1,258,475","1,016,732","654,138"
3353,"13,654,889","7,003,288",,,"10,114,596","1,090,920","2,852,841","9,098,000","8,971,545"
3355,"30,175,098","7,716,009",,,"10,574,203",,,"15,659,838","8,050,491"
3358,"687,451","478,339",,,"1,907,140","92,372","259,456","572,938","821,034"
3359,"3,951,923","2,128,127",,,"1,349,234",,,"1,557,624","804,172"
3360,"221,890","73,907",,,"57,941","26,125","44,085","151,942","67,451"
3361,"11,004,321","6,412,356",,,"13,648,420",,"1,650,885","6,343,237","3,587,129"
